game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401309860,2021,4,regular,2021-09-26T02:30:00.000Z,FALSE,FALSE,TRUE,51564,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,27,0.0010242255307041515,1688,1619,204,Oregon State,Pac-12,45,0.9989757744692959,1471,1540,4.2554256937,NA,NA
401309862,2021,4,regular,2021-09-26T02:30:00.000Z,FALSE,FALSE,TRUE,44803,3947,Sun Devil Stadium,9,Arizona State,Pac-12,35,0.9977307555891679,1663,1688,38,Colorado,Pac-12,13,0.002269244410832094,1391,1366,2.9006721867,NA,NA
401309859,2021,4,regular,2021-09-26T02:30:00.000Z,FALSE,FALSE,TRUE,50024,3626,Autzen Stadium,2483,Oregon,Pac-12,41,0.983302501043421,1730,1738,12,Arizona,Pac-12,19,0.016697498956579016,1272,1264,1.8494574125,NA,NA
401282646,2021,5,regular,2021-09-30T23:30:00.000Z,FALSE,FALSE,TRUE,37269,3948,Hard Rock Stadium,2390,Miami,ACC,28,0.6691124002678612,1521,1517,258,Virginia,ACC,30,0.33088759973213877,1500,1504,9.0540811574,NA,NA
401301012,2021,5,regular,2021-10-01T23:30:00.000Z,FALSE,FALSE,TRUE,15890,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,10,0.00035744721010905623,1506,1410,248,Houston,American Athletic,45,0.9996425527898909,1553,1649,2.4084553392,NA,NA
401282759,2021,5,regular,2021-10-02T00:00:00.000Z,FALSE,FALSE,TRUE,45527,3665,Maryland Stadium,120,Maryland,Big Ten,14,0.003434591901699626,1445,1391,2294,Iowa,Big Ten,51,0.9965654080983004,1870,1924,2.2667319582,NA,NA
401309912,2021,5,regular,2021-10-02T01:00:00.000Z,FALSE,FALSE,FALSE,25240,3905,Romney Stadium,328,Utah State,Mountain West,20,NA,1336,1345,252,BYU,FBS Independents,34,NA,1797,1788,NA,NA,NA
401282649,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,36383,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,21,0.002367706889362115,1502,1427,221,Pittsburgh,ACC,52,0.9976322931106378,1600,1675,2.3181245749,NA,NA
401282219,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,FALSE,30559,3832,Memorial Stadium,356,Illinois,Big Ten,24,0.8701153552156602,1344,1361,2429,Charlotte,Conference USA,14,0.1298846447843398,1338,1321,5.1556097789,NA,NA
401309561,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,17344,3965,UB Stadium,2084,Buffalo,Mid-American,17,0.12440258698980175,1548,1531,2711,Western Michigan,Mid-American,24,0.8755974130101982,1494,1511,6.3293775282,NA,NA
401287915,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,43337,3616,Amon G. Carter Stadium,2628,TCU,Big 12,27,0.621344416790432,1620,1630,251,Texas,Big 12,32,0.37865558320956805,1903,1893,5.1592407041,NA,NA
401282650,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,45812,3787,Kenan Memorial Stadium,153,North Carolina,ACC,38,0.9539413509556036,1683,1726,150,Duke,ACC,7,0.04605864904439638,1341,1298,2.3328798602,NA,NA
401301015,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,28573,3806,Lincoln Financial Field,218,Temple,American Athletic,34,0.2365354869231561,1178,1184,235,Memphis,American Athletic,31,0.7634645130768439,1542,1536,6.9785126740,NA,NA
401286302,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,FALSE,9456,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,7,0.0010340841158497692,941,891,2649,Toledo,Mid-American,45,0.9989659158841502,1422,1472,0.7495902708,NA,NA
401282093,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,45655,3838,Faurot Field,142,Missouri,SEC,24,0.002471259949529597,1502,1386,2633,Tennessee,SEC,62,0.9975287400504704,1482,1598,2.2811504911,NA,NA
401282776,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,74855,347,Camp Randall Stadium,275,Wisconsin,Big Ten,17,0.021225100517174095,1696,1656,130,Michigan,Big Ten,38,0.9787748994828259,1818,1858,4.8650723402,NA,NA
401282793,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,51111,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,13,0.18318041776084265,1566,1555,135,Minnesota,Big Ten,20,0.8168195822391573,1592,1603,6.7703138899,NA,NA
401282090,2021,5,regular,2021-10-02T16:00:00.000Z,FALSE,FALSE,TRUE,92746,3917,Sanford Stadium,61,Georgia,SEC,37,0.9967981788460936,2033,2093,8,Arkansas,SEC,0,0.0032018211539064367,1677,1617,1.4536321771,NA,NA
401282651,2021,5,regular,2021-10-02T16:30:00.000Z,FALSE,FALSE,TRUE,29077,3630,BB&T Field,154,Wake Forest,ACC,37,0.12965082700770714,1652,1651,97,Louisville,ACC,34,0.8703491729922929,1528,1529,9.4462232449,NA,NA
401309612,2021,5,regular,2021-10-02T18:00:00.000Z,FALSE,FALSE,TRUE,14258,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,16,0.006633971273268061,1300,1263,2026,Appalachian State,Sun Belt,45,0.993366028726732,1663,1700,3.0113824964,NA,NA
401309867,2021,5,regular,2021-10-02T18:00:00.000Z,FALSE,FALSE,TRUE,48197,3726,Folsom Field,38,Colorado,Pac-12,14,0.023939964767165926,1366,1334,30,USC,Pac-12,37,0.976060035232834,1619,1651,2.4479310680,NA,NA
401309614,2021,5,regular,2021-10-02T18:30:00.000Z,FALSE,FALSE,TRUE,18674,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,59,0.9989712358065195,1718,1798,2433,Louisiana Monroe,Sun Belt,6,0.0010287641934805247,1122,1042,1.1510154812,NA,NA
401309558,2021,5,regular,2021-10-02T18:30:00.000Z,FALSE,FALSE,TRUE,10034,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,27,0.9152145393508863,1208,1234,2199,Eastern Michigan,Mid-American,20,0.08478546064911374,1479,1453,5.3377850201,NA,NA
401282708,2021,5,regular,2021-10-02T18:30:00.000Z,FALSE,FALSE,FALSE,77622,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,13,0.011267716903231263,1841,1818,2132,Cincinnati,American Athletic,24,0.9887322830967687,1845,1868,4.6197497629,NA,NA
401309560,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,12616,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,17,0.2833673245428432,950,948,195,Ohio,Mid-American,34,0.7166326754571568,1347,1349,8.3039641019,NA,NA
401282813,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,0,6577,SHI Stadium,164,Rutgers,Big Ten,13,0.0003179884238329459,1542,1478,194,Ohio State,Big Ten,52,0.9996820115761671,1934,1998,0.7307612307,NA,NA
401309562,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,20537,3696,Dix Stadium,2309,Kent State,Mid-American,27,0.9628286492697296,1337,1333,189,Bowling Green,Mid-American,20,0.03717135073027045,1076,1080,7.1668925804,NA,NA
401308835,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,0,3996,Yager Stadium,193,Miami (OH),Mid-American,28,NA,1371,1391,2117,Central Michigan,Mid-American,17,NA,1378,1358,NA,NA,NA
401287916,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,54090,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,20,0.8435770575190449,1546,1539,2641,Texas Tech,Big 12,23,0.15642294248095512,1504,1511,7.4723271730,NA,NA
401309864,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,31610,3940,Stanford Stadium,24,Stanford,Pac-12,31,0.3711344724381349,1501,1525,2483,Oregon,Pac-12,24,0.6288655275618651,1738,1714,8.1868955646,NA,NA
401287913,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,47690,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,0.1440314908423117,1536,1548,201,Oklahoma,Big 12,37,0.8559685091576883,1860,1848,4.3206202313,NA,NA
401282089,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,100077,3657,Bryant Denny Stadium,333,Alabama,SEC,42,0.99561684084897,2145,2155,145,Ole Miss,SEC,21,0.004383159151030047,1739,1729,2.0841496692,NA,NA
401282094,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,FALSE,60866,3994,Williams-Brice Stadium,2579,South Carolina,SEC,23,0.9505848910904777,1387,1402,2653,Troy,Sun Belt,14,0.049415108909522276,1401,1386,6.3694581087,NA,NA
401282648,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,56609,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,33,0.5289024581275171,1344,1346,183,Syracuse,ACC,30,0.4710975418724829,1424,1422,7.5902594710,NA,NA
401301013,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,30871,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,34,0.9248266464382906,1265,1280,2116,UCF,American Athletic,30,0.0751733535617094,1633,1618,5.0356368944,NA,NA
401301014,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,33475,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,52,0.992160839721907,1415,1478,2655,Tulane,American Athletic,29,0.00783916027809295,1476,1413,4.3973079002,NA,NA
401282215,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,24726,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,58,0.998880490155735,1519,1593,2229,Florida International,Conference USA,21,0.0011195098442650098,1283,1209,3.2921791413,NA,NA
401310711,2021,5,regular,2021-10-02T19:30:00.000Z,FALSE,FALSE,TRUE,0,3653,Albertsons Stadium,68,Boise State,Mountain West,31,0.5711973760853407,1705,1660,2440,Nevada,Mountain West,41,0.4288026239146593,1445,1490,6.2140165720,NA,NA
401309613,2021,5,regular,2021-10-02T20:00:00.000Z,FALSE,FALSE,TRUE,16377,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,59,0.9988960490496276,1390,1442,2032,Arkansas State,Sun Belt,33,0.001103950950372412,1261,1209,4.5314399115,NA,NA
401301016,2021,5,regular,2021-10-02T20:00:00.000Z,FALSE,FALSE,TRUE,23355,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,41,0.7216699562827772,1569,1587,58,South Florida,American Athletic,17,0.2783300437172228,1173,1155,2.0083850669,NA,NA
401309559,2021,5,regular,2021-10-02T21:00:00.000Z,FALSE,FALSE,FALSE,13713,3919,Scheumann Stadium,2050,Ball State,Mid-American,28,0.20195172720341434,1387,1432,349,Army,FBS Independents,16,0.7980482727965856,1644,1599,6.3937807536,NA,NA
401309863,2021,5,regular,2021-10-02T21:30:00.000Z,FALSE,FALSE,TRUE,40286,3831,California Memorial Stadium,25,California,Pac-12,6,0.05852760699421022,1461,1422,265,Washington State,Pac-12,21,0.9414723930057898,1418,1457,3.8281796315,NA,NA
401282091,2021,5,regular,2021-10-02T22:00:00.000Z,FALSE,FALSE,TRUE,61632,3683,Commonwealth Stadium,96,Kentucky,SEC,20,0.40205891072620975,1593,1614,57,Florida,SEC,13,0.5979410892737902,1779,1758,6.2597301901,NA,NA
401282222,2021,5,regular,2021-10-02T22:00:00.000Z,FALSE,FALSE,FALSE,20154,3604,Alamodome,2636,UT San Antonio,Conference USA,24,0.9718031148815659,1480,1474,2439,UNLV,Mountain West,17,0.0281968851184341,1177,1183,3.4227300064,NA,NA
401282220,2021,5,regular,2021-10-02T22:00:00.000Z,FALSE,FALSE,FALSE,51064,3670,Carter-Finley Stadium,152,NC State,ACC,34,0.3997403005091003,1559,1559,2348,Louisiana Tech,Conference USA,27,0.6002596994908997,1392,1392,4.2891146749,NA,NA
401282218,2021,5,regular,2021-10-02T22:30:00.000Z,FALSE,FALSE,TRUE,16031,3895,Rice Stadium,242,Rice,Conference USA,24,0.9640740957732671,1174,1182,2572,Southern Mississippi,Conference USA,19,0.03592590422673292,1237,1229,4.3531448497,NA,NA
401310710,2021,5,regular,2021-10-02T22:30:00.000Z,FALSE,FALSE,TRUE,13158,3971,University Stadium,167,New Mexico,Mountain West,10,0.00038136352826177825,1263,1233,2005,Air Force,Mountain West,38,0.9996186364717382,1660,1690,1.4424247186,NA,NA
401282216,2021,5,regular,2021-10-02T23:00:00.000Z,FALSE,FALSE,TRUE,15806,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,34,0.6861320682596628,1275,1301,276,Marshall,Conference USA,28,0.3138679317403372,1617,1591,6.5529785259,NA,NA
401282221,2021,5,regular,2021-10-02T23:00:00.000Z,FALSE,FALSE,FALSE,37167,3803,Legion Field,5,UAB,Conference USA,12,0.0015752172820832568,1505,1453,2335,Liberty,FBS Independents,36,0.9984247827179168,1602,1654,4.0851067025,NA,NA
401282095,2021,5,regular,2021-10-02T23:00:00.000Z,FALSE,FALSE,TRUE,87973,3795,Kyle Field,245,Texas A&M,SEC,22,0.9139431605143233,1778,1755,344,Mississippi State,SEC,26,0.08605683948567666,1545,1568,7.0865273027,NA,NA
401287912,2021,5,regular,2021-10-02T23:00:00.000Z,FALSE,FALSE,TRUE,60446,3772,Jack Trice Stadium,66,Iowa State,Big 12,59,0.9988367963884472,1835,1890,2305,Kansas,Big 12,7,0.0011632036115527544,1060,1005,1.2457069369,NA,NA
401287914,2021,5,regular,2021-10-02T23:00:00.000Z,FALSE,FALSE,TRUE,52144,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,24,0.9903879868728721,1674,1685,239,Baylor,Big 12,14,0.009612013127127894,1585,1574,6.4970925231,NA,NA
401282729,2021,5,regular,2021-10-02T23:30:00.000Z,FALSE,FALSE,TRUE,105951,3632,Beaver Stadium,213,Penn State,Big Ten,24,0.9972744451214196,1764,1803,84,Indiana,Big Ten,0,0.002725554878580394,1578,1539,2.7048201066,NA,NA
401282223,2021,5,regular,2021-10-02T23:30:00.000Z,FALSE,FALSE,FALSE,70075,3936,Spartan Stadium,127,Michigan State,Big Ten,48,0.9618066270269452,1555,1579,98,Western Kentucky,Conference USA,31,0.03819337297305481,1408,1384,4.3013056422,NA,NA
401282800,2021,5,regular,2021-10-02T23:30:00.000Z,FALSE,FALSE,TRUE,87364,3834,Memorial Stadium,158,Nebraska,Big Ten,56,0.9989177820717844,1572,1729,77,Northwestern,Big Ten,7,0.001082217928215612,1607,1450,1.9282612405,NA,NA
401282647,2021,5,regular,2021-10-02T23:30:00.000Z,FALSE,FALSE,TRUE,79159,3836,Memorial Stadium,228,Clemson,ACC,19,0.8656710274655488,1879,1871,103,Boston College,ACC,13,0.1343289725344512,1538,1546,6.0991604034,NA,NA
401282096,2021,5,regular,2021-10-02T23:30:00.000Z,FALSE,FALSE,FALSE,21218,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,30,0.5373038771558272,1127,1126,41,Connecticut,American Athletic,28,0.46269612284417283,1032,1033,7.2449485127,NA,NA
401309615,2021,5,regular,2021-10-03T00:00:00.000Z,FALSE,FALSE,TRUE,16764,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,18,NA,1323,1339,309,Louisiana,Sun Belt,20,NA,1685,1669,NA,NA,NA
401282092,2021,5,regular,2021-10-03T01:00:00.000Z,FALSE,FALSE,TRUE,97717,3958,Tiger Stadium,99,LSU,SEC,19,0.010626458550626,1689,1682,2,Auburn,SEC,24,0.989373541449374,1717,1724,7.7992403507,NA,NA
401282217,2021,5,regular,2021-10-03T01:00:00.000Z,FALSE,FALSE,TRUE,11025,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,28,0.941009992339343,1234,1243,295,Old Dominion,Conference USA,21,0.058990007660656985,1221,1212,9.5733982479,NA,NA
401309865,2021,5,regular,2021-10-03T01:00:00.000Z,FALSE,FALSE,TRUE,33733,3893,Reser Stadium,204,Oregon State,Pac-12,27,0.6975527450531033,1540,1543,264,Washington,Pac-12,24,0.3024472549468967,1714,1711,6.9144887772,NA,NA
401309866,2021,5,regular,2021-10-03T02:30:00.000Z,FALSE,FALSE,TRUE,40522,1056,Rose Bowl,26,UCLA,Pac-12,23,0.07308499843357069,1635,1594,9,Arizona State,Pac-12,42,0.9269150015664294,1688,1729,4.7297631605,NA,NA
401310713,2021,5,regular,2021-10-03T02:30:00.000Z,FALSE,FALSE,FALSE,15803,3935,Spartan Stadium,23,San José State,Mountain West,37,0.9972059265126236,1418,1412,166,New Mexico State,FBS Independents,31,0.0027940734873763695,1140,1146,3.0398042869,NA,NA
401310712,2021,5,regular,2021-10-03T03:00:00.000Z,FALSE,FALSE,TRUE,0,3610,Aloha Stadium,62,Hawai'i,Mountain West,27,0.8194453729462006,1377,1381,278,Fresno State,Mountain West,24,0.18055462705379943,1561,1557,7.5461072911,NA,NA
401301017,2021,6,regular,2021-10-07T23:30:00.000Z,FALSE,FALSE,TRUE,15026,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,22,0.030576657336118335,1449,1412,248,Houston,American Athletic,40,0.9694233426638816,1655,1692,5.5784886733,NA,NA
401309616,2021,6,regular,2021-10-07T23:30:00.000Z,FALSE,FALSE,TRUE,12086,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,20,0.00040401096457012554,1188,1135,324,Coastal Carolina,Sun Belt,52,0.9995959890354299,1848,1901,1.2423141310,NA,NA
401282224,2021,6,regular,2021-10-08T23:00:00.000Z,FALSE,FALSE,TRUE,0,218,FIU Stadium,2229,Florida International,Conference USA,33,0.6672464838756126,1191,1166,2429,Charlotte,Conference USA,45,0.3327535161243874,1292,1317,3.4271013897,NA,NA
401301018,2021,6,regular,2021-10-08T23:00:00.000Z,FALSE,FALSE,TRUE,37978,3854,Nippert Stadium,2132,Cincinnati,American Athletic,52,0.998885487640678,1964,2045,218,Temple,American Athletic,3,0.0011145123593220285,1153,1072,1.3933597198,NA,NA
401309868,2021,6,regular,2021-10-09T02:30:00.000Z,FALSE,FALSE,TRUE,46192,3947,Sun Devil Stadium,9,Arizona State,Pac-12,28,0.9972869632190652,1770,1795,24,Stanford,Pac-12,10,0.002713036780934819,1514,1489,2.7216925355,NA,NA
401309564,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,3739,Glass Bowl,2649,Toledo,Mid-American,20,0.06624334240028952,1517,1501,2459,Northern Illinois,Mid-American,22,0.9337566575997105,1188,1204,9.1098998336,NA,NA
401282102,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,3853,Neyland Stadium,2633,Tennessee,SEC,45,0.9807145530256597,1559,1605,2579,South Carolina,SEC,20,0.019285446974340315,1336,1290,1.9873458282,NA,NA
401282098,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,3634,Ben Hill Griffin Stadium,57,Florida,SEC,42,0.9989178795685235,1876,1932,238,Vanderbilt,SEC,0,0.0010821204314764854,978,922,1.1034981467,NA,NA
401282788,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,6577,SHI Stadium,164,Rutgers,Big Ten,13,0.002773573149260911,1352,1314,127,Michigan State,Big Ten,31,0.997226426850739,1547,1585,3.8196324755,NA,NA
401282769,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,3861,Ohio Stadium,194,Ohio State,Big Ten,66,0.9989523264764565,2226,2300,120,Maryland,Big Ten,17,0.001047673523543513,1307,1233,1.7521417108,NA,NA
401287918,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,TRUE,TRUE,NA,499,Cotton Bowl,251,Texas,Big 12,48,0.27290235358227766,1998,1987,201,Oklahoma,Big 12,55,0.7270976464177223,1953,1964,6.0953596015,NA,NA
401309566,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,20,NA,905,859,2006,Akron,Mid-American,35,NA,758,804,NA,NA,NA
401287917,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,4727,McLane Stadium,239,Baylor,Big 12,45,0.9987225996754864,1622,1676,277,West Virginia,Big 12,20,0.0012774003245136223,1543,1489,3.4155493392,NA,NA
401282100,2021,6,regular,2021-10-09T16:00:00.000Z,FALSE,FALSE,TRUE,NA,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,52,0.5202214104666337,1711,1705,8,Arkansas,SEC,51,0.4797785895333663,1507,1513,9.3340891170,NA,NA
401282652,2021,6,regular,2021-10-09T16:30:00.000Z,FALSE,FALSE,TRUE,NA,3982,Wallace Wade Stadium,150,Duke,ACC,27,0.5147661910248471,1245,1240,59,Georgia Tech,ACC,31,0.4852338089751529,1328,1333,7.4957351685,NA,NA
401282226,2021,6,regular,2021-10-09T18:00:00.000Z,FALSE,FALSE,TRUE,NA,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,20,0.4220313861079617,1645,1636,295,Old Dominion,Conference USA,13,0.5779686138920384,1139,1148,11.1852168736,NA,NA
401282653,2021,6,regular,2021-10-09T19:00:00.000Z,FALSE,FALSE,TRUE,NA,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,33,0.9764398342280716,1509,1507,258,Virginia,ACC,34,0.023560165771928432,1504,1506,7.2306225446,NA,NA
401309563,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3980,Waldo Stadium,2711,Western Michigan,Mid-American,20,0.2940511027710468,1523,1442,2050,Ball State,Mid-American,45,0.7059488972289532,1391,1472,4.2980111939,NA,NA
401309913,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,FALSE,NA,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,17,0.2674465340315301,1909,1881,68,Boise State,Mountain West,26,0.7325534659684698,1760,1788,5.4331593583,NA,NA
401286191,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,FALSE,NA,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,27,0.9528749496089132,658,693,41,Connecticut,American Athletic,13,0.04712505039108683,874,839,6.6273794845,NA,NA
401282655,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,1964,Carrier Dome,183,Syracuse,ACC,37,0.8606956823541411,1361,1365,154,Wake Forest,ACC,40,0.13930431764585893,1664,1660,9.5220646870,NA,NA
401282229,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,FALSE,NA,3992,Williams Stadium,2335,Liberty,FBS Independents,41,0.9981017515275286,1684,1728,2393,Middle Tennessee,Conference USA,13,0.0018982484724714421,1247,1203,3.0742987469,NA,NA
401282718,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3832,Memorial Stadium,356,Illinois,Big Ten,0,0.000299236852721188,1279,1238,275,Wisconsin,Big Ten,24,0.9997007631472788,1747,1788,2.4206528330,NA,NA
401310715,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,5388,Canvas Stadium,36,Colorado State,Mountain West,32,0.9852688999943016,1398,1433,23,San José State,Mountain West,14,0.014731100005698439,1362,1327,4.1517101027,NA,NA
401282654,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3787,Kenan Memorial Stadium,153,North Carolina,ACC,25,0.01655138596242857,1800,1752,52,Florida State,ACC,35,0.9834486140375714,1302,1350,3.7208123967,NA,NA
401309567,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3876,Peden Stadium,195,Ohio,Mid-American,27,0.41915921864481875,1419,1410,2117,Central Michigan,Mid-American,30,0.5808407813551812,1355,1364,5.5264321557,NA,NA
401282225,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3803,Legion Field,5,UAB,Conference USA,31,0.9915883341220858,1468,1510,2226,Florida Atlantic,Conference USA,14,0.008411665877914198,1650,1608,5.1245385451,NA,NA
401282097,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3785,Jordan-Hare Stadium,2,Auburn,SEC,10,0.000613922384620801,1815,1772,61,Georgia,SEC,34,0.9993860776153792,2254,2297,2.2811119847,NA,NA
401301021,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,24,0.8756012962811153,1245,1244,2567,SMU,American Athletic,31,0.12439870371888473,1634,1635,5.7962937430,NA,NA
401308836,2021,6,regular,2021-10-09T19:30:00.000Z,FALSE,FALSE,TRUE,NA,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,13,0.369284521458219,1452,1450,193,Miami (OH),Mid-American,12,0.630715478541781,1361,1363,7.2548530405,NA,NA
401282101,2021,6,regular,2021-10-09T20:00:00.000Z,FALSE,FALSE,FALSE,NA,3838,Faurot Field,142,Missouri,SEC,48,NA,1387,1397,249,North Texas,Conference USA,35,NA,1080,1070,NA,NA,NA
401309869,2021,6,regular,2021-10-09T20:00:00.000Z,FALSE,FALSE,TRUE,NA,3820,Martin Stadium,265,Washington State,Pac-12,31,0.3407975316720104,1482,1490,204,Oregon State,Pac-12,24,0.6592024683279896,1483,1475,7.4713007504,NA,NA
401282758,2021,6,regular,2021-10-09T20:00:00.000Z,FALSE,FALSE,TRUE,NA,3793,Kinnick Stadium,2294,Iowa,Big Ten,23,0.5876162476393878,2046,2043,213,Penn State,Big Ten,20,0.4123837523606122,1880,1883,7.7291962656,NA,NA
401301019,2021,6,regular,2021-10-09T22:00:00.000Z,FALSE,FALSE,TRUE,NA,3652,Bright House Networks Stadium,2116,UCF,American Athletic,20,0.30675425906450077,1737,1729,151,East Carolina,American Athletic,16,0.6932457409354993,1383,1391,10.0323081917,NA,NA
401310714,2021,6,regular,2021-10-09T23:00:00.000Z,FALSE,FALSE,TRUE,NA,3713,Falcon Stadium,2005,Air Force,Mountain West,24,0.9891950006349045,1780,1789,2751,Wyoming,Mountain West,14,0.010804999365095491,1632,1623,5.1389984788,NA,NA
401282227,2021,6,regular,2021-10-09T23:00:00.000Z,FALSE,FALSE,TRUE,NA,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,13,0.0077826282049754695,1177,1143,2638,UTEP,Conference USA,26,0.9922173717950246,1141,1175,4.0369271996,NA,NA
401282228,2021,6,regular,2021-10-09T23:00:00.000Z,FALSE,FALSE,TRUE,NA,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,46,0.24098041777499932,1377,1365,2636,UT San Antonio,Conference USA,52,0.7590195822250007,1404,1416,7.1636987181,NA,NA
401287919,2021,6,regular,2021-10-09T23:00:00.000Z,FALSE,FALSE,TRUE,NA,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,31,0.0033942848019587577,1487,1438,2628,TCU,Big 12,52,0.9966057151980412,1646,1695,2.1307996775,NA,NA
